,artist_name,song_title,songs_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
563,New Order,Senses - 2015 Remaster,7gtRfBtNgat1RFIgMgjSkk,0.388,0.979,0,-4.389,1,0.176,6.34e-05,0.0567,0.663,0.0547,183.905,audio_features,2zy79BntQ1kumEUeqM5O84,spotify:track:2zy79BntQ1kumEUeqM5O84,https://api.spotify.com/v1/tracks/2zy79BntQ1kumEUeqM5O84,https://api.spotify.com/v1/audio-analysis/2zy79BntQ1kumEUeqM5O84,223653,4
564,A Boogie Wit da Hoodie,99 Problems & Messages,0crT33WQ4EUe65kMXBT6O6,0.698,0.9,8,-2.706,0,0.131,0.0201,0.0,0.25,0.762,147.991,audio_features,2S9sEDbkH4A9tGQ7v0u55Z,spotify:track:2S9sEDbkH4A9tGQ7v0u55Z,https://api.spotify.com/v1/tracks/2S9sEDbkH4A9tGQ7v0u55Z,https://api.spotify.com/v1/audio-analysis/2S9sEDbkH4A9tGQ7v0u55Z,179826,4
565,BØRNS,Faded Heart,7ghXLHZjZtZiiQhFfhyeY4,0.595,0.946,7,-3.392,0,0.0904,0.000365,0.87,0.244,0.201,122.491,audio_features,0YtR24rlklRUEYjVBuKJBq,spotify:track:0YtR24rlklRUEYjVBuKJBq,https://api.spotify.com/v1/tracks/0YtR24rlklRUEYjVBuKJBq,https://api.spotify.com/v1/audio-analysis/0YtR24rlklRUEYjVBuKJBq,206880,4
566,After 7,Sara Smile,0aqVhoenCvorCVcEZEfiLS,0.566,0.511,6,-8.826,0,0.0614,0.676,3e-06,0.221,0.257,123.311,audio_features,2h2FLYLTGP3wKSbZAPrnes,spotify:track:2h2FLYLTGP3wKSbZAPrnes,https://api.spotify.com/v1/tracks/2h2FLYLTGP3wKSbZAPrnes,https://api.spotify.com/v1/audio-analysis/2h2FLYLTGP3wKSbZAPrnes,250013,4
567,Hillsong Young & Free,This Is Living - Live,4wdm7quWdFdjSbxTFp40fw,0.168,0.495,2,-16.687,1,0.0567,0.831,0.571,0.0556,0.107,137.865,audio_features,5fFLvsbfu1KMHlNyYTUMCH,spotify:track:5fFLvsbfu1KMHlNyYTUMCH,https://api.spotify.com/v1/tracks/5fFLvsbfu1KMHlNyYTUMCH,https://api.spotify.com/v1/audio-analysis/5fFLvsbfu1KMHlNyYTUMCH,356440,4
568,Victorious Cast,L.A. Boyz,2cOpRVjsE4qZLZbFOB47VJ,0.477,0.207,9,-18.74,1,0.101,0.949,0.000795,0.105,0.363,84.737,audio_features,6TB868hXHiIDdbykHTihAT,spotify:track:6TB868hXHiIDdbykHTihAT,https://api.spotify.com/v1/tracks/6TB868hXHiIDdbykHTihAT,https://api.spotify.com/v1/audio-analysis/6TB868hXHiIDdbykHTihAT,274493,4
569,Majid Jordan,Asleep,6fzazr3yVGfhGBnabJldPg,0.83,0.728,6,-4.504,1,0.114,0.13,0.0,0.0814,0.808,82.036,audio_features,1dqNbgk8T0cOKmqg5TVqv1,spotify:track:1dqNbgk8T0cOKmqg5TVqv1,https://api.spotify.com/v1/tracks/1dqNbgk8T0cOKmqg5TVqv1,https://api.spotify.com/v1/audio-analysis/1dqNbgk8T0cOKmqg5TVqv1,174760,4
570,Them Two,Am I a Good Man,1ztLBSHfMwXxCSurFKlZJ6,0.401,0.131,7,-12.738,0,0.0427,0.941,6.02e-06,0.112,0.144,173.272,audio_features,4trf04VhWM65NVBCFkpf1N,spotify:track:4trf04VhWM65NVBCFkpf1N,https://api.spotify.com/v1/tracks/4trf04VhWM65NVBCFkpf1N,https://api.spotify.com/v1/audio-analysis/4trf04VhWM65NVBCFkpf1N,238573,3
571,Blanco White,The Lily,6clgEkDsjM0QGLRPH7GAwx,0.774,0.502,10,-7.43,0,0.0353,0.203,2.76e-05,0.129,0.691,129.966,audio_features,4dyCIMH4g4hFBVLhAQfUug,spotify:track:4dyCIMH4g4hFBVLhAQfUug,https://api.spotify.com/v1/tracks/4dyCIMH4g4hFBVLhAQfUug,https://api.spotify.com/v1/audio-analysis/4dyCIMH4g4hFBVLhAQfUug,209307,4
572,Turnpike Troubadours,The Housefire,1jICs7TEAcJ8Wv9Yev9hq7,0.756,0.626,7,-7.671,1,0.255,0.495,0.0,0.133,0.333,122.089,audio_features,01HwCiFwoKttnf2ZuavsZi,spotify:track:01HwCiFwoKttnf2ZuavsZi,https://api.spotify.com/v1/tracks/01HwCiFwoKttnf2ZuavsZi,https://api.spotify.com/v1/audio-analysis/01HwCiFwoKttnf2ZuavsZi,220328,4
573,Avicii,X You - Radio Edit,330r0K82tIDVr6f1GezAd8,0.204,0.23,7,-14.085,0,0.0397,0.672,0.912,0.101,0.0772,129.729,audio_features,6EVTg5YEhJucEu44o7WkTs,spotify:track:6EVTg5YEhJucEu44o7WkTs,https://api.spotify.com/v1/tracks/6EVTg5YEhJucEu44o7WkTs,https://api.spotify.com/v1/audio-analysis/6EVTg5YEhJucEu44o7WkTs,206894,4
574,The Strokes,When It Started,3iiObSfkcBsETljmSB4Hcs,0.686,0.272,2,-7.391,1,0.0391,0.758,0.0,0.124,0.345,75.598,audio_features,43rgBd2TpfkDH3LAIlq75t,spotify:track:43rgBd2TpfkDH3LAIlq75t,https://api.spotify.com/v1/tracks/43rgBd2TpfkDH3LAIlq75t,https://api.spotify.com/v1/audio-analysis/43rgBd2TpfkDH3LAIlq75t,197610,4
575,Futuristic,Main Homie,6tMZs1b0RLc5JVlVe4PDDD,0.598,0.784,8,-4.376,1,0.0337,0.514,0.0,0.123,0.597,105.009,audio_features,7GwXIkPT4jxQ2q6mhOmoHM,spotify:track:7GwXIkPT4jxQ2q6mhOmoHM,https://api.spotify.com/v1/tracks/7GwXIkPT4jxQ2q6mhOmoHM,https://api.spotify.com/v1/audio-analysis/7GwXIkPT4jxQ2q6mhOmoHM,207134,4
576,Puscifer,The Remedy,57ULv0uC3dyWCxqh8AtOh8,0.876,0.42,0,-18.246,0,0.279,0.188,0.00186,0.0668,0.706,98.304,audio_features,1962ZwEY7WNQLcmYFn3eR9,spotify:track:1962ZwEY7WNQLcmYFn3eR9,https://api.spotify.com/v1/tracks/1962ZwEY7WNQLcmYFn3eR9,https://api.spotify.com/v1/audio-analysis/1962ZwEY7WNQLcmYFn3eR9,275342,4
577,North Point InsideOut,Close - Live,1PaTAWlv998QLFhfc4HuJ2,0.495,0.654,3,-6.313,1,0.0312,0.0148,0.0,0.289,0.306,139.995,audio_features,3z2Fn7lXuXKsw7HtTGr5M8,spotify:track:3z2Fn7lXuXKsw7HtTGr5M8,https://api.spotify.com/v1/tracks/3z2Fn7lXuXKsw7HtTGr5M8,https://api.spotify.com/v1/audio-analysis/3z2Fn7lXuXKsw7HtTGr5M8,250312,4
578,Michael Kiwanuka,Waiting Around to Die,7cCoEL8adnIGrbmoEiJgy8,0.223,0.966,8,-4.117,1,0.105,2.55e-05,2.84e-05,0.0565,0.171,132.063,audio_features,6sH3bAoqJZEOqGsp6Uch3u,spotify:track:6sH3bAoqJZEOqGsp6Uch3u,https://api.spotify.com/v1/tracks/6sH3bAoqJZEOqGsp6Uch3u,https://api.spotify.com/v1/audio-analysis/6sH3bAoqJZEOqGsp6Uch3u,305030,4
579,Gadiel,Baila Sola,0R68k5O76DO7FxBXWioJcE,0.345,0.519,8,-6.571,1,0.0295,0.0377,1.19e-06,0.115,0.273,139.785,audio_features,6QWPg111tvMs3ddJRRf1JU,spotify:track:6QWPg111tvMs3ddJRRf1JU,https://api.spotify.com/v1/tracks/6QWPg111tvMs3ddJRRf1JU,https://api.spotify.com/v1/audio-analysis/6QWPg111tvMs3ddJRRf1JU,466006,4
580,Meg Myers,Lemon Eyes,5sjEQjDkEYOr1RB6n5acXD,0.643,0.626,5,-8.622,0,0.0265,0.0899,0.634,0.14,0.346,115.407,audio_features,47YCWip3YBrn1lZrAesY9J,spotify:track:47YCWip3YBrn1lZrAesY9J,https://api.spotify.com/v1/tracks/47YCWip3YBrn1lZrAesY9J,https://api.spotify.com/v1/audio-analysis/47YCWip3YBrn1lZrAesY9J,315856,4
581,Gyptian,All On Me,2Br7QGrggaXtaTzbmoAgs7,0.687,0.854,10,-3.921,0,0.278,0.28,0.0,0.785,0.742,169.99,audio_features,4G61TQ7Co3tVXOtAyXsipc,spotify:track:4G61TQ7Co3tVXOtAyXsipc,https://api.spotify.com/v1/tracks/4G61TQ7Co3tVXOtAyXsipc,https://api.spotify.com/v1/audio-analysis/4G61TQ7Co3tVXOtAyXsipc,466449,4
582,Ozzy Osbourne,Over the Mountain,0i1RTnH2Lj5gTDRU5wtyT2,0.128,0.016,2,-24.421,0,0.0477,0.993,0.0126,0.0583,0.072,179.047,audio_features,7qVQ2MSQIieo92CjydUpkE,spotify:track:7qVQ2MSQIieo92CjydUpkE,https://api.spotify.com/v1/tracks/7qVQ2MSQIieo92CjydUpkE,https://api.spotify.com/v1/audio-analysis/7qVQ2MSQIieo92CjydUpkE,157347,3
583,Local Natives,Cubism Dream,49teFCzjv4Kj9WjJ5oMvRc,0.559,0.756,2,-6.597,0,0.0337,0.00128,0.0977,0.103,0.402,146.385,audio_features,5b3p0Lc2Kc1gwZnECZ1kmg,spotify:track:5b3p0Lc2Kc1gwZnECZ1kmg,https://api.spotify.com/v1/tracks/5b3p0Lc2Kc1gwZnECZ1kmg,https://api.spotify.com/v1/audio-analysis/5b3p0Lc2Kc1gwZnECZ1kmg,241035,3
584,Kllo,Predicament,2WOIjj1Ep06Xnw9QjR0ImY,0.797,0.556,2,-7.08,1,0.168,0.183,0.00752,0.0795,0.197,130.07,audio_features,3tUdpqlrhZONJBRVXDxegM,spotify:track:3tUdpqlrhZONJBRVXDxegM,https://api.spotify.com/v1/tracks/3tUdpqlrhZONJBRVXDxegM,https://api.spotify.com/v1/audio-analysis/3tUdpqlrhZONJBRVXDxegM,193053,4
585,Jeremy Soule,Harvest Dawn,1NhDv99nTtRm37rZpoH7Ix,0.745,0.486,0,-8.708,0,0.0639,0.77,2.68e-05,0.0988,0.543,100.959,audio_features,2cCwacOhxyfbk7sHKC5yLF,spotify:track:2cCwacOhxyfbk7sHKC5yLF,https://api.spotify.com/v1/tracks/2cCwacOhxyfbk7sHKC5yLF,https://api.spotify.com/v1/audio-analysis/2cCwacOhxyfbk7sHKC5yLF,243880,4
586,Tame Impala,Half Full Glass Of Wine,0TeHvhaNBSuv7yGQ9dLouv,0.64,0.608,2,-5.832,1,0.0339,0.189,0.385,0.382,0.622,99.979,audio_features,5hFSugZQs0ZbzOS4fx68wY,spotify:track:5hFSugZQs0ZbzOS4fx68wY,https://api.spotify.com/v1/tracks/5hFSugZQs0ZbzOS4fx68wY,https://api.spotify.com/v1/audio-analysis/5hFSugZQs0ZbzOS4fx68wY,205840,4
587,The Stylistics,Break Up to Make Up,5Vgx4jtn7Xf7KEIogHIcCZ,0.869,0.747,5,-3.675,0,0.0744,0.0221,7.1e-05,0.121,0.613,96.047,audio_features,0po3E6UNYYeWKYNIadoccL,spotify:track:0po3E6UNYYeWKYNIadoccL,https://api.spotify.com/v1/tracks/0po3E6UNYYeWKYNIadoccL,https://api.spotify.com/v1/audio-analysis/0po3E6UNYYeWKYNIadoccL,172500,4
588,Jill Scott,He Loves Me (Lyzel in E Flat),2PzYqACbv12FNhrlHPfJEH,0.492,0.172,6,-15.683,1,0.036,0.928,0.0,0.203,0.39,70.566,audio_features,4Q0mUZJMQT0A0vLytUDetP,spotify:track:4Q0mUZJMQT0A0vLytUDetP,https://api.spotify.com/v1/tracks/4Q0mUZJMQT0A0vLytUDetP,https://api.spotify.com/v1/audio-analysis/4Q0mUZJMQT0A0vLytUDetP,201280,3
589,Kings of Leon,Tonight,5Fds0TERWBkWRktc0z3cZM,0.546,0.652,9,-6.433,0,0.208,0.692,0.0,0.243,0.594,110.076,audio_features,0bemvYu6CDHAXscUl7vyve,spotify:track:0bemvYu6CDHAXscUl7vyve,https://api.spotify.com/v1/tracks/0bemvYu6CDHAXscUl7vyve,https://api.spotify.com/v1/audio-analysis/0bemvYu6CDHAXscUl7vyve,272210,4
590,Nicholas Britell,Harlem Aria (Bonus Track),1oBFUDvQGRwGFwHyeVPe9y,0.595,0.319,4,-10.656,1,0.0271,0.643,2.32e-06,0.0898,0.235,136.09,audio_features,3DgwAwHOyxfpQUuuMzvzUN,spotify:track:3DgwAwHOyxfpQUuuMzvzUN,https://api.spotify.com/v1/tracks/3DgwAwHOyxfpQUuuMzvzUN,https://api.spotify.com/v1/audio-analysis/3DgwAwHOyxfpQUuuMzvzUN,300427,4
591,Nobuo Uematsu,Fisherman's Horizon (Final Fantasy VIII),31J6yC7qPCVaKp78MUBMXl,0.464,0.129,9,-15.068,1,0.0336,0.916,0.00151,0.254,0.2,73.832,audio_features,4Ct99iZEyI5qZB1NLNW1ug,spotify:track:4Ct99iZEyI5qZB1NLNW1ug,https://api.spotify.com/v1/tracks/4Ct99iZEyI5qZB1NLNW1ug,https://api.spotify.com/v1/audio-analysis/4Ct99iZEyI5qZB1NLNW1ug,183253,4
592,Josh Baldwin,Holding On,5QN3mM4Cs0cmbdHozeXozS,0.127,0.13,7,-18.63,1,0.0405,0.903,0.741,0.0926,0.0366,150.401,audio_features,3JQ6AVyjeuVPwtN62TSGG4,spotify:track:3JQ6AVyjeuVPwtN62TSGG4,https://api.spotify.com/v1/tracks/3JQ6AVyjeuVPwtN62TSGG4,https://api.spotify.com/v1/audio-analysis/3JQ6AVyjeuVPwtN62TSGG4,99213,4
593,The Stone Roses,Made of Stone - Remastered,0bZelokqNQicLQfLU1Ayw8,0.483,0.644,1,-6.605,0,0.307,0.37,0.0,0.202,0.532,87.937,audio_features,4Z69sHFf60gZbdgdd9sBBq,spotify:track:4Z69sHFf60gZbdgdd9sBBq,https://api.spotify.com/v1/tracks/4Z69sHFf60gZbdgdd9sBBq,https://api.spotify.com/v1/audio-analysis/4Z69sHFf60gZbdgdd9sBBq,331133,4
594,Passion,Fade Away - Live,4t4fSkdjy8VudiYFztIqhy,0.83,0.415,7,-9.575,1,0.0655,0.455,0.0,0.0581,0.643,127.998,audio_features,6toI90xEX8PssRHv9FSVag,spotify:track:6toI90xEX8PssRHv9FSVag,https://api.spotify.com/v1/tracks/6toI90xEX8PssRHv9FSVag,https://api.spotify.com/v1/audio-analysis/6toI90xEX8PssRHv9FSVag,150047,4
595,Kip Moore,Complicated,4rkTSzi1DqzKf8SnhPVwpr,0.382,0.269,1,-12.357,1,0.0284,0.734,1.14e-05,0.109,0.122,140.103,audio_features,5yot2mtCgXHtFq3IhmoecE,spotify:track:5yot2mtCgXHtFq3IhmoecE,https://api.spotify.com/v1/tracks/5yot2mtCgXHtFq3IhmoecE,https://api.spotify.com/v1/audio-analysis/5yot2mtCgXHtFq3IhmoecE,305773,4
596,The Green,She Was the Best,7KSfyYx73fdneVVrhPl2bZ,0.929,0.261,5,-12.024,0,0.0629,0.14,0.0267,0.0843,0.493,105.602,audio_features,5yQb5G5d8woNjX9lS0J1Qs,spotify:track:5yQb5G5d8woNjX9lS0J1Qs,https://api.spotify.com/v1/tracks/5yQb5G5d8woNjX9lS0J1Qs,https://api.spotify.com/v1/audio-analysis/5yQb5G5d8woNjX9lS0J1Qs,391187,4
597,Small Black,Boys Life,3010ztZe0e0HoadKXAxW9n,0.642,0.931,9,-2.236,1,0.0847,0.00583,2.32e-05,0.0942,0.619,97.126,audio_features,6K8hK9VfSqlOWby6v4O0a8,spotify:track:6K8hK9VfSqlOWby6v4O0a8,https://api.spotify.com/v1/tracks/6K8hK9VfSqlOWby6v4O0a8,https://api.spotify.com/v1/audio-analysis/6K8hK9VfSqlOWby6v4O0a8,194867,4
598,AWOLNATION,Jailbreak,57UIoWO4bNtnrTRXHvHfbL,0.411,0.327,6,-11.306,0,0.0827,0.699,0.0,0.121,0.144,118.435,audio_features,6CtJlacMtspgBVTzZG5aCM,spotify:track:6CtJlacMtspgBVTzZG5aCM,https://api.spotify.com/v1/tracks/6CtJlacMtspgBVTzZG5aCM,https://api.spotify.com/v1/audio-analysis/6CtJlacMtspgBVTzZG5aCM,193787,4
599,Iris Temple,Theatre,6DPhe5M1oakivemgBSrUNG,0.0964,0.136,0,-21.699,0,0.0405,0.295,0.885,0.109,0.0337,72.035,audio_features,6tPqZOBv4B4f8Fcj0oPcjC,spotify:track:6tPqZOBv4B4f8Fcj0oPcjC,https://api.spotify.com/v1/tracks/6tPqZOBv4B4f8Fcj0oPcjC,https://api.spotify.com/v1/audio-analysis/6tPqZOBv4B4f8Fcj0oPcjC,1218961,3
600,Aminé,Sundays,2TLlFL6dpycifLqKtTE7UZ,0.3,0.859,7,-7.418,1,0.0707,0.000232,0.000319,0.116,0.355,101.994,audio_features,7EMaXe1DQ4S0NejsXGlbw2,spotify:track:7EMaXe1DQ4S0NejsXGlbw2,https://api.spotify.com/v1/tracks/7EMaXe1DQ4S0NejsXGlbw2,https://api.spotify.com/v1/audio-analysis/7EMaXe1DQ4S0NejsXGlbw2,282987,3
601,Good Charlotte,The Young & the Hopeless,0BRHnOFm6sjxN1i9LJrUDu,0.119,0.0725,10,-27.524,0,0.0429,0.492,0.983,0.1,0.171,66.138,audio_features,7DnH2Ykz0b8488DjigtHX1,spotify:track:7DnH2Ykz0b8488DjigtHX1,https://api.spotify.com/v1/tracks/7DnH2Ykz0b8488DjigtHX1,https://api.spotify.com/v1/audio-analysis/7DnH2Ykz0b8488DjigtHX1,105733,4
602,The Story So Far,Let It Go,0LD5KOEiegITINNgwiEwUh,0.0754,0.19,7,-16.307,1,0.036,0.608,0.915,0.126,0.0391,175.525,audio_features,2MhsbNixSxMiitxzlFR22o,spotify:track:2MhsbNixSxMiitxzlFR22o,https://api.spotify.com/v1/tracks/2MhsbNixSxMiitxzlFR22o,https://api.spotify.com/v1/audio-analysis/2MhsbNixSxMiitxzlFR22o,142307,4
603,Joe Hertz,Playing For You,3DmMNjjYb4xedWBXAN6IUM,0.563,0.685,6,-4.473,1,0.0581,0.00243,0.0,0.051,0.641,77.043,audio_features,4LtWzWV22RQJI8fCtPVunn,spotify:track:4LtWzWV22RQJI8fCtPVunn,https://api.spotify.com/v1/tracks/4LtWzWV22RQJI8fCtPVunn,https://api.spotify.com/v1/audio-analysis/4LtWzWV22RQJI8fCtPVunn,218554,4
604,Wet,All the Ways - Branchez Remix,54o9AE6AljwJcUfIWDeGNu,0.543,0.371,9,-13.03,0,0.067,0.51,0.0102,0.0999,0.323,151.96,audio_features,341RzZ5GEEmi4k4mg5M9Av,spotify:track:341RzZ5GEEmi4k4mg5M9Av,https://api.spotify.com/v1/tracks/341RzZ5GEEmi4k4mg5M9Av,https://api.spotify.com/v1/audio-analysis/341RzZ5GEEmi4k4mg5M9Av,171540,4
605,Lil Raven,Oh,0tWjhdsUO7tJwiWvG2dWw5,0.616,0.758,11,-7.999,1,0.0523,0.176,0.00103,0.208,0.38,92.987,audio_features,6j1EmRU2ZZBfr0rnhU0VmF,spotify:track:6j1EmRU2ZZBfr0rnhU0VmF,https://api.spotify.com/v1/tracks/6j1EmRU2ZZBfr0rnhU0VmF,https://api.spotify.com/v1/audio-analysis/6j1EmRU2ZZBfr0rnhU0VmF,318299,4
606,Morten Lauridsen,Sure on This Shining Night,2BD6u0rlwDrRyjPzw9pew5,0.839,0.862,5,-4.225,0,0.168,0.168,0.865,0.0741,0.813,104.007,audio_features,7EGVvOqWsapPtb0A87fW0m,spotify:track:7EGVvOqWsapPtb0A87fW0m,https://api.spotify.com/v1/tracks/7EGVvOqWsapPtb0A87fW0m,https://api.spotify.com/v1/audio-analysis/7EGVvOqWsapPtb0A87fW0m,210252,4
607,Toni Romiti,Time to Leave,6KpvHD1kVKUG2cOlMlbPPq,0.626,0.715,0,-5.531,1,0.0459,0.114,1.29e-06,0.361,0.333,122.981,audio_features,7kzWv64JiUTPqhzvlesw20,spotify:track:7kzWv64JiUTPqhzvlesw20,https://api.spotify.com/v1/tracks/7kzWv64JiUTPqhzvlesw20,https://api.spotify.com/v1/audio-analysis/7kzWv64JiUTPqhzvlesw20,263813,4
608,PLAZA,Switch,3TrKVdGzzdS5JiLb2DTVBE,0.768,0.557,11,-6.157,0,0.0505,0.0112,0.0,0.587,0.439,103.045,audio_features,3nZzPmNKA9IkqaFhaM6cku,spotify:track:3nZzPmNKA9IkqaFhaM6cku,https://api.spotify.com/v1/tracks/3nZzPmNKA9IkqaFhaM6cku,https://api.spotify.com/v1/audio-analysis/3nZzPmNKA9IkqaFhaM6cku,193613,4
609,DaniLeigh,The Plan,5y1KNlbZ1RAfq7tUIWvH2a,0.625,0.312,6,-14.797,1,0.0334,0.655,0.000181,0.287,0.319,128.575,audio_features,2BABTeUx608FA8b47bDuLK,spotify:track:2BABTeUx608FA8b47bDuLK,https://api.spotify.com/v1/tracks/2BABTeUx608FA8b47bDuLK,https://api.spotify.com/v1/audio-analysis/2BABTeUx608FA8b47bDuLK,222547,4
610,The Cat Empire,Adelphia,3TGSKAQYOvNHuCS0sozyMm,0.583,0.276,0,-14.652,1,0.0351,0.986,0.16,0.122,0.663,160.025,audio_features,24WtCVcFJD2hWfYgrOBMhA,spotify:track:24WtCVcFJD2hWfYgrOBMhA,https://api.spotify.com/v1/tracks/24WtCVcFJD2hWfYgrOBMhA,https://api.spotify.com/v1/audio-analysis/24WtCVcFJD2hWfYgrOBMhA,134404,4
611,The Presidents Of The United States Of America,Volcano,09JxX9P3dqSl0I3lDGrTie,0.658,0.936,5,-5.105,0,0.3,0.172,0.0,0.321,0.711,95.439,audio_features,3qRPc4QpHGNwKFAzCdqwxA,spotify:track:3qRPc4QpHGNwKFAzCdqwxA,https://api.spotify.com/v1/tracks/3qRPc4QpHGNwKFAzCdqwxA,https://api.spotify.com/v1/audio-analysis/3qRPc4QpHGNwKFAzCdqwxA,203000,4
612,The Flying Burrito Brothers,Dark End Of The Street,1cmSVr6fl5Hvb2worddWrH,0.602,0.459,8,-7.167,0,0.036,0.63,0.000165,0.146,0.366,86.38,audio_features,3inSmIa388icRdpDi5ecJd,spotify:track:3inSmIa388icRdpDi5ecJd,https://api.spotify.com/v1/tracks/3inSmIa388icRdpDi5ecJd,https://api.spotify.com/v1/audio-analysis/3inSmIa388icRdpDi5ecJd,193297,4
613,Mack Brock,I Am Loved,3eWfz0o9bJZ3t9GCPjLtQD,0.857,0.792,7,-5.653,1,0.125,0.0661,0.0,0.0834,0.496,101.969,audio_features,12HJXkCmrrW1dYXVEz6YoL,spotify:track:12HJXkCmrrW1dYXVEz6YoL,https://api.spotify.com/v1/tracks/12HJXkCmrrW1dYXVEz6YoL,https://api.spotify.com/v1/audio-analysis/12HJXkCmrrW1dYXVEz6YoL,184279,4
614,Farruko,Fantasy,0Fv5P3hhDUoJn0PSyITkTX,0.663,0.733,8,-5.782,1,0.0347,0.0514,1.51e-05,0.0759,0.918,138.924,audio_features,4uqBpcCtLxUEwkgL5gopT4,spotify:track:4uqBpcCtLxUEwkgL5gopT4,https://api.spotify.com/v1/tracks/4uqBpcCtLxUEwkgL5gopT4,https://api.spotify.com/v1/audio-analysis/4uqBpcCtLxUEwkgL5gopT4,247137,4
615,Demun Jones,Truck Music (feat. Charlie Farley),3AYMXFA1RR6j7x5KFcnsXm,0.837,0.721,1,-5.26,1,0.0428,0.00171,0.249,0.368,0.853,96.065,audio_features,1rrdzZpKODDeVBvVPmpBRu,spotify:track:1rrdzZpKODDeVBvVPmpBRu,https://api.spotify.com/v1/tracks/1rrdzZpKODDeVBvVPmpBRu,https://api.spotify.com/v1/audio-analysis/1rrdzZpKODDeVBvVPmpBRu,206875,4
616,Alfonso Ponticelli,Lito's Place,3DvGrsZ5SO9ylp6CMApa3k,0.317,0.0528,0,-14.751,1,0.0332,0.976,0.445,0.152,0.165,102.368,audio_features,3OE7sakLSNfcUEPyNsrvaB,spotify:track:3OE7sakLSNfcUEPyNsrvaB,https://api.spotify.com/v1/tracks/3OE7sakLSNfcUEPyNsrvaB,https://api.spotify.com/v1/audio-analysis/3OE7sakLSNfcUEPyNsrvaB,336333,5
617,Spoon,Do You,1udKn1oNKYQSQ9OmiIWCMu,0.454,0.425,10,-15.177,1,0.035,0.412,0.836,0.0869,0.0379,147.002,audio_features,3fMtbatIC3Gl9rfZ1Y6trw,spotify:track:3fMtbatIC3Gl9rfZ1Y6trw,https://api.spotify.com/v1/tracks/3fMtbatIC3Gl9rfZ1Y6trw,https://api.spotify.com/v1/audio-analysis/3fMtbatIC3Gl9rfZ1Y6trw,181214,4
618,Tribal Seeds,Empress,0SKppDwyqZRnyeP2SsOeJy,0.434,0.00281,10,-26.102,1,0.0721,0.996,0.935,0.104,0.158,68.358,audio_features,7j1XcKeoJh0yzJ88W6btyd,spotify:track:7j1XcKeoJh0yzJ88W6btyd,https://api.spotify.com/v1/tracks/7j1XcKeoJh0yzJ88W6btyd,https://api.spotify.com/v1/audio-analysis/7j1XcKeoJh0yzJ88W6btyd,196040,5
619,Luny Tunes,Cae la Noche,0798D5Kod1iRzqIVaRlpZJ,0.833,0.378,0,-11.152,1,0.0383,0.338,0.116,0.0716,0.471,132.538,audio_features,38DW9Yu0c9ZQkfFsmxx5zn,spotify:track:38DW9Yu0c9ZQkfFsmxx5zn,https://api.spotify.com/v1/tracks/38DW9Yu0c9ZQkfFsmxx5zn,https://api.spotify.com/v1/audio-analysis/38DW9Yu0c9ZQkfFsmxx5zn,576227,4
620,Big Sean,Deep,2CDcXWYWilHTXrsOXJza8n,0.642,0.86,2,-4.888,1,0.0561,0.000608,0.0,0.306,0.625,120.059,audio_features,1591zSWxS0xqHniiIDowDQ,spotify:track:1591zSWxS0xqHniiIDowDQ,https://api.spotify.com/v1/tracks/1591zSWxS0xqHniiIDowDQ,https://api.spotify.com/v1/audio-analysis/1591zSWxS0xqHniiIDowDQ,246131,4
621,Paolo Fresu,Le jardin des Fées,3mvDItSAf5SeniJ1hdJf8w,0.703,0.636,1,-6.019,0,0.038,0.00629,0.0,0.135,0.585,124.939,audio_features,3VCmztoNt9AMNFnh70na3d,spotify:track:3VCmztoNt9AMNFnh70na3d,https://api.spotify.com/v1/tracks/3VCmztoNt9AMNFnh70na3d,https://api.spotify.com/v1/audio-analysis/3VCmztoNt9AMNFnh70na3d,182347,4
622,Xscape,Softest Place On Earth,19asXa48FNoDzO8PaQm9MN,0.42,0.974,5,-3.737,1,0.1,0.00018,0.0,0.355,0.459,156.046,audio_features,3v2XiE8ztYHOsrjIBN4Xh2,spotify:track:3v2XiE8ztYHOsrjIBN4Xh2,https://api.spotify.com/v1/tracks/3v2XiE8ztYHOsrjIBN4Xh2,https://api.spotify.com/v1/audio-analysis/3v2XiE8ztYHOsrjIBN4Xh2,184920,3
623,Jerry Goldsmith,Star Trek: Voyager - Main Title,6zqrAStxnMBLa0tvm3lXMP,0.28,0.571,5,-12.126,0,0.0403,0.498,0.02,0.0822,0.134,78.978,audio_features,35Wc1mqKenVpsSszG1LIIR,spotify:track:35Wc1mqKenVpsSszG1LIIR,https://api.spotify.com/v1/tracks/35Wc1mqKenVpsSszG1LIIR,https://api.spotify.com/v1/audio-analysis/35Wc1mqKenVpsSszG1LIIR,353893,4
624,Bon Iver,21 M◊◊N WATER,3cOf4c2dRkKF8AL98rlajn,0.622,0.781,2,-12.216,0,0.954,0.87,0.0,0.803,0.313,95.327,audio_features,2ZDyahFDUg5j4nUIDHGUAL,spotify:track:2ZDyahFDUg5j4nUIDHGUAL,https://api.spotify.com/v1/tracks/2ZDyahFDUg5j4nUIDHGUAL,https://api.spotify.com/v1/audio-analysis/2ZDyahFDUg5j4nUIDHGUAL,99986,3
